book,scene_id,chapter_slug,line_start,line_end,slug_text,pov,time_marker,asserted_location,is_slug
3,s023-that-s-because-you-are-a-cathedral-he-said-your,chapter-two,329,360,"\"That's because you ARE a cathedral,\" he said. \"Your chest is the",Blake,"","\"That's because you ARE a cathedral,\" he said",true
3,s024-you-re-resonating-with-it-your-body-is-recognizing,chapter-two,361,385,"You're resonating with it. Your body is recognizing another chamber.\"",Blake,"","Your body is recognizing another chamber.\"",true
3,s025-composite-standing-wave-at-108-hz-three-hertz-below,chapter-two,386,400,"composite standing wave at 108 Hz. Three hertz below the Strahov",Blake,"","Three hertz below the Strahov",true
3,s026-that-he-d-missed-in-two-years-of-iceland-grey-the-a,chapter-two,401,424,"that he'd missed in two years of Iceland grey. The air carried the smell of",Blake,"","that he'd missed in two years of Iceland grey",true
3,s027-chambers-you-could-control-the-foundation-you-coul,chapter-two,425,478,"chambers. You could control the Foundation. You could control the",Blake,"","You could control the Foundation",true
3,s028-six-weeks-no-chamber-no-frequency-generator-no-ba,chapter-three,479,480,"Six weeks. No chamber. No frequency generator. No basalt. No",Blake,"","No chamber",true
3,s029-just-chairs-just-breathing-just-a-man-whose-trembl,chapter-three,481,527,"Just chairs. Just breathing. Just a man whose trembling hands drew",Blake,"","",true
3,s030-two-thousand-year-institution-to-preserve-what-he-sa,chapter-three,528,531,"two-thousand-year institution to preserve what he said. The Foundation",Nadia,"","The Foundation",true
3,s031-she-restructured-the-foundation-in-eleven-days,chapter-three,532,553,"She restructured the Foundation in eleven days.",Nadia,"","She restructured the Foundation in eleven days.",true
3,s032-andrew-chen-chief-science-officer-remained-in-icel,chapter-three,554,561,"Andrew Chen, Chief Science Officer, remained in Iceland. His title",Andrew,"","Andrew Chen, Chief Science Officer, remained in Iceland",true
3,s033-the-strahov-monks-used-one-lead-box-we-re-using-se,chapter-three,562,566,"\"The Strahov monks used one lead box. We're using seven digital",Blake,"","\"The Strahov monks used one lead box",true
3,s034-attention-protocol-eeg-at-baseline-and-quarterly-n,chapter-three,567,589,"attention protocol. EEG at baseline and quarterly. No chamber",Blake,"","No chamber",true
3,s035-she-updated-the-foundation-s-website-that-afternoon,chapter-three,590,603,"She updated the Foundation's website that afternoon. The mission",Andrew,"afternoon","She updated the Foundation's website that afternoon",true
3,s036-departure-the-hvac-cycled-the-fluorescents-in-the,chapter-three,604,625,"departure. The HVAC cycled. The fluorescents in the hallway buzzed.",Andrew,"","The fluorescents in the hallway buzzed.",true
3,s037-andrew-chen-entered-the-foundation-lobby-and-stopped,chapter-four,626,660,"Andrew Chen entered the Foundation lobby and stopped walking.",Andrew,"","Andrew Chen entered the Foundation lobby and stopped walking.",true
3,s038-whiteboard-blake-s-cathedral-torso-diagram-still-dr,chapter-four,661,814,"whiteboard. Blake's cathedral-torso diagram still drawn in dry-erase",Andrew,"","Blake's cathedral-torso diagram still drawn in dry-erase",true
3,s039-i-ve-been-running-the-foundation-the-coherence-was,chapter-four,815,878,"\"I've been running the Foundation. The coherence was not the",Yuki,"","\"I've been running the Foundation",true
3,s040-the-iceland-basalt-chamber-she-was-cohort-4-the-mu,chapter-five,879,993,"the Iceland basalt chamber. She was Cohort 4, the musician, the oboist",Marcus,"","the Iceland basalt chamber",true
3,s041-three-blocks-south-of-the-foundation-the-washing-ma,volume-low-enough-to-suggest-sophistication-and-loud-enough-to,994,1021,"three blocks south of the Foundation. The washing machine was in the",Yuki,"","three blocks south of the Foundation",true
3,s042-she-sat-on-the-basement-step-and-listened-to-her-lau,volume-low-enough-to-suggest-sophistication-and-loud-enough-to,1022,1046,"She sat on the basement step and listened to her laundry.",Blake,"","She sat on the basement step and listened to her laundry.",true
3,s043-the-basalt-caves-she-was-drying-her-socks-in-a-cham,volume-low-enough-to-suggest-sophistication-and-loud-enough-to,1047,1113,"the basalt caves. She was drying her socks in a chamber that produced",Blake,"","She was drying her socks in a chamber that produced",true
3,s044-six-weeks,chapter-six,1114,1136,"Six weeks.",Blake,"","",true
3,s045-geometry-of-the-campus-quad-she-could-look-at-a-cat,chapter-six,1137,1234,"geometry of the campus quad. She could look at a cathedral photograph",Blake,"","She could look at a cathedral photograph",true
3,s046-they-did-not-walk-to-a-chamber-they-did-not-walk-to,chapter-six,1235,1264,"They did not walk to a chamber. They did not walk to a lab. They",Blake,"","They did not walk to a chamber",true
3,s047-the-foundation-parking-lot-april-3-15-pm,chapter-seven,1265,1335,"The Foundation parking lot. April. 3:15 PM.",Blake,"April","The Foundation parking lot",true
3,s048-the-same-pattern-blake-had-decoded-in-the-strahov-ma,chapter-seven,1336,1428,"the same pattern Blake had decoded in the Strahov manuscript. But",Blake,"","the same pattern Blake had decoded in the Strahov manuscript",true
3,s049-morning-the-quality-hill-kitchen-april-light-throu,chapter-eight,1429,1512,"Morning. The Quality Hill kitchen. April light through the east window,",Blake,"Morning","The Quality Hill kitchen",true
3,s050-the-kitchen-was-quiet-the-hvac-cycled-the-elm-outs,chapter-eight,1513,1611,"The kitchen was quiet. The HVAC cycled. The elm outside the window",Nadia,"","The kitchen was quiet",true
3,s051-leds-reflecting-off-the-hallway-wall-she-read-it-th,chapter-nine,1612,1639,"LEDs reflecting off the hallway wall. She read it the way she read",Nadia,"","LEDs reflecting off the hallway wall",true
3,s052-she-called-eva-ern-prague-11-23-am-central-europ,chapter-nine,1640,1640,"She called Eva Černá. Prague. 11:23 AM Central European Time.",Nadia,"23 AM","Prague",true
3,s053-eva-the-specchi-mirror-formula-the-one-from-the-s,chapter-nine,1641,1653,"\"Eva. The Specchi mirror formula, the one from the Strahov",Nadia,"","The Specchi mirror formula, the one from the Strahov",true
3,s054-she-called-giacomo-in-venice-confirmed-the-formula,chapter-nine,1654,1658,"She called Giacomo in Venice. Confirmed the formula through the",Nadia,"","She called Giacomo in Venice",true
3,s055-she-published-it-at-6-47-am-before-the-coffee-coole,chapter-nine,1659,1680,"She published it at 6:47 AM. Before the coffee cooled. Before the",Nadia,"47 AM","",true
3,s056-that-was-documented-in-a-public-archive-in-prague-t,chapter-nine,1681,1752,"that was documented in a public archive in Prague. They are claiming",Nadia,"","that was documented in a public archive in Prague",true
3,s057-dr-james-strand-the-foundation-s-research-director,chapter-ten,1753,1771,"Dr. James Strand, the Foundation's research director, was",Nadia,"","James Strand, the Foundation's research director, was",true
3,s058-who-believed-it-she-was-not-the-foundation-s-advers,chapter-ten,1772,1821,"who believed it. She was not the Foundation's adversary. She was the",Nadia,"","She was not the Foundation's adversary",true
3,s059-classroom-we-recommend-it-for-chamber-based-work-w,chapter-ten,1822,1881,"classroom. We recommend it for chamber-based work, which we no",Blake,"","We recommend it for chamber-based work, which we no",true
3,s060-the-phone-rang-at-11-47-pm-kansas-city-time-blake-w,chapter-eleven,1882,1911,"The phone rang at 11:47 PM Kansas City time. Blake was at the kitchen",Blake,"47 PM","Blake was at the kitchen",true
3,s061-institutional-one-every-week-of-preparation-the-fou,chapter-eleven,1912,1920,"institutional one. Every week of preparation the Foundation requires is a",Blake,"","Every week of preparation the Foundation requires is a",true
3,s062-form-you-stop-the-bleeding-the-foundation-s-patien,chapter-eleven,1921,1922,"form. You stop the bleeding. The Foundation's patients are bleeding.",Blake,"","The Foundation's patients are bleeding.",true
3,s063-own-divine-architecture-and-the-foundation-is-askin,chapter-eleven,1923,1942,"own divine architecture. And the Foundation is asking them to fill out a",Blake,"","And the Foundation is asking them to fill out a",true
3,s064-are-right-about-the-harm-and-right-to-fear-it-that,chapter-eleven,1943,1966,"are right about the harm and right to fear it. That the Foundation is",Blake,"","That the Foundation is",true
3,s065-scattered-the-satchels-the-strahov-monks-heard-it-b,chapter-eleven,1967,1973,"scattered the satchels. The Strahov monks heard it before they sealed the",Blake,"","The Strahov monks heard it before they sealed the",true
3,s066-blake-sat-at-the-kitchen-table-for-a-long-time-the,chapter-eleven,1974,1977,"Blake sat at the kitchen table for a long time. The kettle had cooled",Blake,"","Blake sat at the kitchen table for a long time",true
3,s067-three-days-later-the-article-appeared,chapter-eleven,1978,1991,"Three days later, the article appeared.",Nadia,"","",true
3,s068-gatekeeping-prayer-every-week-of-preparation-that-t,chapter-eleven,1992,1999,"gatekeeping prayer. Every week of preparation that the Foundation",Blake,"","Every week of preparation that the Foundation",true
3,s069-form-you-stop-the-bleeding-the-foundation-s-patien,chapter-eleven,2000,2001,"form. You stop the bleeding. The Foundation's patients are bleeding.",Nadia,"","The Foundation's patients are bleeding.",true
3,s070-own-divine-architecture-and-the-foundation-is-askin,chapter-eleven,2002,2073,"own divine architecture. And the Foundation is asking them to fill out a",Nadia,"","And the Foundation is asking them to fill out a",true
3,s071-masters-research-since-the-strahov-crypt-we-believ,chapter-twelve,2074,2079,"Masters' research since the Strahov crypt. We believe the Foundation's",Nadia,"","Masters' research since the Strahov crypt",true
3,s072-something-dangerous-she-poured-the-coffee-into-the,chapter-twelve,2080,2085,"something dangerous. She poured the coffee into the Foundation's",Nadia,"","She poured the coffee into the Foundation's",true
3,s073-classified-status-the-foundation-s-research-would,chapter-twelve,2086,2166,"\"Classified status. The Foundation's research would be designated",Nadia,"","The Foundation's research would be designated",true
3,s074-she-set-down-the-cup-the-kitchen-was-dark-except-fo,chapter-twelve,2167,2215,"She set down the cup. The kitchen was dark except for the light",Blake,"","The kitchen was dark except for the light",true
3,s075-sabrina-s-full-assessment-her-office-at-the-foundat,chapter-thirteen,2216,2262,"Sabrina's full assessment. Her office at the Foundation, the clinical suite",Nadia,"","Her office at the Foundation, the clinical suite",true
3,s076-3-am-the-quality-hill-kitchen,chapter-thirteen,2263,2275,"3 AM. The Quality Hill kitchen.",Nadia,"3 AM","The Quality Hill kitchen.",true
3,s077-she-sat-down-on-the-floor-in-her-pajamas-at-3-am,chapter-thirteen,2276,2282,"She sat down. On the floor. In her pajamas, at 3 AM, on the kitchen",Nadia,"3 AM","In her pajamas, at 3 AM, on the kitchen",true
3,s078-every-pipe-every-wire-every-stud-in-the-wall-the,chapter-thirteen,2283,2290,"\"Every pipe. Every wire. Every stud in the wall. The apartment has a",Nadia,"","The apartment has a",true
3,s079-hundred-years-of-weather-the-apartment-sounds-like,chapter-thirteen,2291,2327,"hundred years of weather. The apartment sounds like an old instrument. It",Nadia,"","The apartment sounds like an old instrument",true
3,s080-morning-blake-was-asleep-on-the-floor-nadia-was-aw,chapter-thirteen,2328,2337,"Morning. Blake was asleep on the floor. Nadia was awake, still",Nadia,"Morning","",true
3,s081-the-apartment-was-quiet-the-apartment-was-tired-th,chapter-thirteen,2338,2340,"The apartment was quiet. The apartment was tired. The apartment kept",Andrew,"","The apartment was quiet",true
3,s082-andrew-arrived-from-iceland-at-11-pm-the-airport-sh,chapter-thirteen,2341,2357,"Andrew arrived from Iceland at 11 PM. The airport shuttle dropped him",Andrew,"11 PM","Andrew arrived from Iceland at 11 PM",true
3,s083-nadia-met-him-in-the-hallway-coffee-in-hand-his-co,chapter-thirteen,2358,2364,"Nadia met him in the hallway. Coffee in hand, his coffee, prepared",Nadia,"","Nadia met him in the hallway",true
3,s084-the-chamber-is-ready-she-said-marcus-ran-the-mi,chapter-thirteen,2365,2366,"“The chamber is ready,” she said. “Marcus ran the mirror",Andrew,"","“The chamber is ready,” she said",true
3,s085-specification-the-iceland-basalt-chamber-is-stable,chapter-thirteen,2367,2368,"specification. The Iceland basalt chamber is stable at 111.2. Nolan",Andrew,"","The Iceland basalt chamber is stable at 111.2",true
3,s086-reykjavik-the-panel-is-arriving-at-seven-am-sabrin,chapter-thirteen,2369,2387,"Reykjavik. The panel is arriving at seven AM. Sabrina’s pre-screening",Andrew,"","Reykjavik",true
3,s087-andrew-drank-his-coffee-the-hallway-was-quiet-excep,chapter-thirteen,2388,2399,"Andrew drank his coffee. The hallway was quiet except for the",Andrew,"","The hallway was quiet except for the",true
3,s088-home-i-told-him-to-sleep-he-won-t-sleep-he-ll-si,chapter-thirteen,2400,2410,"“Home. I told him to sleep. He won’t sleep. He’ll sit at the kitchen",Nadia,"","He’ll sit at the kitchen",true
3,s089-full-52-week-preparation-all-have-sustained-weekly,chapter-thirteen,2411,2449,"full 52-week preparation. All have sustained weekly chamber sessions",Andrew,"","All have sustained weekly chamber sessions",true
3,s090-he-walked-down-the-hallway-quiet-footsteps-on-the-l,chapter-thirteen,2450,2471,"He walked down the hallway. Quiet footsteps on the linoleum.",Andrew,"","He walked down the hallway",true
3,s091-the-tone-activated-at-6-00-am-and-the-chamber-woke,chapter-fourteen,2472,2485,"The tone activated at 6:00 AM, and the chamber woke.",Andrew,"00 AM","The tone activated at 6:00 AM, and the chamber woke.",true
3,s092-not-metaphorically-the-chamber-woke-the-distinctio,chapter-fourteen,2486,2499,"Not metaphorically: the chamber woke. The distinction was",Andrew,"","Not metaphorically: the chamber woke",true
3,s093-station-he-was-not-in-the-first-rotation-he-would,chapter-fourteen,2500,2522,"station. He was not in the first rotation. He would enter the chamber",Andrew,"","He would enter the chamber",true
3,s094-positioned-in-the-observation-area-adjacent-to-the-c,chapter-fourteen,2523,2588,"positioned in the observation area adjacent to the chamber. Their",Andrew,"","positioned in the observation area adjacent to the chamber",true
3,s095-the-chamber-operating-as-designed-seven-researcher,chapter-fourteen,2589,2602,"The chamber, operating as designed. Seven researchers watching",Nadia,"","The chamber, operating as designed",true
3,s096-strahov-specifications-didn-t-describe-it-but-dr-n,chapter-fourteen,2603,2704,"Strahov specifications didn't describe it. But Dr. Nakamura, the",Yuki,"","Strahov specifications didn't describe it",true
3,s097-performing-within-them-she-wanted-to-be-present-for,chapter-fifteen,2705,2718,"performing within them. She wanted to be present for the chamber's",Blake,"","She wanted to be present for the chamber's",true
3,s098-like-a-resident-population-of-organized-energy-but,chapter-fifteen,2719,2799,"like a resident population of organized energy. But the chamber's",Yuki,"","But the chamber's",true
3,s099-the-oscillation-was-gone-the-chamber-was-silent-th,chapter-fifteen,2800,2885,"The oscillation was gone. The chamber was silent. The mirrors were",Blake,"","The chamber was silent",true
3,s100-you-d-need-to-bring-them-here-to-the-chamber,chapter-fifteen,2886,2913,"\"You'd need to bring them here. To the chamber.\"",Blake,"","To the chamber.\"",true
3,s101-the-foundation-will-handle-it-she-said-i-ll-coo,chapter-fifteen,2914,2920,"\"The Foundation will handle it,\" she said. \"I'll coordinate with",Blake,"","\"The Foundation will handle it,\" she said",true
3,s102-she-got-in-her-car-she-drove-to-the-apartment-she,chapter-fifteen,2921,2953,"She got in her car. She drove to the apartment. She slept for",Blake,"","She drove to the apartment",true
3,s103-andrew-sat-in-the-iceland-control-module-for-the-las,chapter-sixteen,2954,2956,"Andrew sat in the Iceland control module for the last time and looked at",Andrew,"","Andrew sat in the Iceland control module for the last time and looked at",true
3,s104-recording-every-chamber-session-every-moleskine-en,chapter-sixteen,2957,2977,"recording. Every chamber session. Every Moleskine entry that Blake had",Andrew,"","Every chamber session",true
3,s105-he-called-blake-morning-in-kansas-city-evening-in,chapter-sixteen,2978,2986,"He called Blake. Morning in Kansas City, evening in Iceland. The",Andrew,"Morning","Iceland",true
3,s106-the-preparation-curriculum-the-chamber-designs-the,chapter-sixteen,2987,3010,"The preparation curriculum. The chamber designs. The mineral analysis.",Andrew,"","The chamber designs",true
3,s107-tonight-midnight-reykjavik-time,chapter-sixteen,3011,3011,"\"Tonight. Midnight Reykjavik time.\"",Andrew,"night","Reykjavik",true
3,s108-midnight-the-site-went-live,chapter-sixteen,3012,3019,"Midnight. The site went live.",Andrew,"Midnight","",true
3,s109-by-6-am-reykjavik-time-14-000-downloads-by-noon-2,chapter-sixteen,3020,3032,"By 6 AM Reykjavik time: 14,000 downloads. By noon: 200,000. The",Nadia,"6 AM","By 6 AM Reykjavik time: 14,000 downloads",true
3,s110-published-specifications-the-osaka-group-a-materia,chapter-sixteen,3033,3107,"published specifications. The Osaka group, a materials science lab at",Nadia,"","The Osaka group, a materials science lab at",true
3,s111-1-am,chapter-seventeen,3108,3125,"1 AM.",Nadia,"1 AM","",true
3,s112-the-industrial-memory-of-the-west-bottoms-below-the,chapter-seventeen,3126,3131,"the industrial memory of the West Bottoms below the bluff. Seven miles",Nadia,"","the industrial memory of the West Bottoms below the bluff",true
3,s113-subtropolis-he-went-back-to-the-chamber-at-8-pm-a,chapter-seventeen,3132,3169,"\"SubTropolis. He went back to the chamber at 8 PM. Alone.\"",Nadia,"8 PM","\"SubTropolis",true
3,s114-ms-volkov-this-is-colonel-james-harding-office-o,chapter-seventeen,3170,3179,"\"Ms. Volkov? This is Colonel James Harding, Office of the",Blake,"","Volkov? This is Colonel James Harding, Office of the",true
3,s115-intersects-with-dod-research-interests-we-need-your,chapter-seventeen,3180,3194,"intersects with DOD research interests. We need your Foundation's",Blake,"","We need your Foundation's",true
3,s116-colonel-i-ll-clarify-something-for-you-the-founda,chapter-seventeen,3195,3200,"\"Colonel, I'll clarify something for you. The Foundation's candidate",Blake,"","The Foundation's candidate",true
3,s117-anyway-if-the-dod-wants-our-chamber-specifications,chapter-seventeen,3201,3202,"anyway. \"If the DOD wants our chamber specifications, your office can",Blake,"","\"If the DOD wants our chamber specifications, your office can",true
3,s118-we-re-a-private-research-foundation-and-foia-doesn-t,chapter-seventeen,3203,3212,"we're a private research foundation and FOIA doesn't apply. If you want",Blake,"","we're a private research foundation and FOIA doesn't apply",true
3,s119-foundation-spent-three-years-building-that-is-not-a,chapter-seventeen,3213,3228,"Foundation spent three years building. That is not an argument for",Blake,"","Foundation spent three years building",true
3,s120-she-made-a-note-in-her-legal-pad-dod-contact-col,chapter-seventeen,3229,3229,"She made a note in her legal pad: DOD contact, Col. Harding, 1:17",Blake,"","",true
3,s121-am-request-denied-notify-foundation-counsel-in-am,chapter-seventeen,3230,3256,"AM. Request denied. Notify Foundation counsel in AM.",Blake,"","Notify Foundation counsel in AM.",true
3,s122-reshkin-documented-in-the-foundation-cohort-their-c,chapter-seventeen,3257,3259,"Reshkin documented in the Foundation cohort. Their consciousness is",Blake,"","Reshkin documented in the Foundation cohort",true
3,s123-blake-thinks-the-foundation-can-help-them-retroact,chapter-seventeen,3260,3270,"\"Blake thinks the Foundation can help them. Retroactive",Blake,"","\"Blake thinks the Foundation can help them",true
3,s124-at-4-am-nadia-opened-her-notebook-not-the-foundati,chapter-seventeen,3271,3292,"At 4 AM, Nadia opened her notebook. Not the Foundation",Blake,"4 AM","Not the Foundation",true
3,s125-she-closed-the-notebook-got-in-her-car-drove-to-th,chapter-seventeen,3293,3304,"She closed the notebook. Got in her car. Drove to the SubTropolis.",Nadia,"","Drove to the SubTropolis.",true
3,s126-we-help-them-first-then-iceland,chapter-seventeen,3305,3314,"\"We help them first. Then Iceland.\"",Nadia,"","Then Iceland.\"",true
3,s127-not-because-i-can-t-because-the-foundation-needs-m,chapter-seventeen,3315,3317,"\"Not because I can't. Because the Foundation needs me here.\"",Nadia,"","Because the Foundation needs me here.\"",true
3,s128-he-opened-his-eyes-in-the-dark-chamber-without-the,chapter-seventeen,3318,3323,"He opened his eyes. In the dark chamber, without the frequency, he",Nadia,"","In the dark chamber, without the frequency, he",true
3,s129-they-sat-in-the-dark-the-moreau-chamber-held-them-t,chapter-seventeen,3324,3344,"They sat in the dark. The Moreau chamber held them the way a",Nadia,"","The Moreau chamber held them the way a",true
3,s130-the-data-is-released-this-is-irreversible-the-que,chapter-seventeen,3345,3349,"\"The data is released. This is irreversible. The question is whether",Nadia,"","",true
3,s131-longer-possible-the-foundation-s-reason-for-existen,chapter-seventeen,3350,3354,"longer possible. The Foundation's reason for existence has been",Nadia,"","The Foundation's reason for existence has been",true
3,s132-with-context-without-the-foundation-the-curriculum,chapter-seventeen,3355,3356,"with context. Without the Foundation, the curriculum exists without the",Nadia,"","Without the Foundation, the curriculum exists without the",true
3,s133-preparation-protocol-the-chamber-designs-exist-with,chapter-seventeen,3357,3380,"preparation protocol. The chamber designs exist without the safety data.",Nadia,"","The chamber designs exist without the safety data.",true
3,s134-that-night-nadia-s-desk-the-foundation-office-11,chapter-seventeen,3381,3441,"That night. Nadia's desk. The Foundation office, 11 PM.",Nadia,"night","The Foundation office, 11 PM.",true
3,s135-buenos-aires-a-church-basement-on-calle-defensa-sa,chapter-eighteen,3442,3445,"Buenos Aires. A church basement on Calle Defensa, San Telmo, the",Andrew,"","A church basement on Calle Defensa, San Telmo, the",true
3,s136-gathered-in-the-basement-were-not-all-catholic-thre,chapter-eighteen,3446,3466,"gathered in the basement were not all Catholic. Three were, two were",Andrew,"","gathered in the basement were not all Catholic",true
3,s137-they-sat-the-basement-hummed-around-them-the-hvac,chapter-eighteen,3467,3498,"They sat. The basement hummed around them, the HVAC (such as",Andrew,"","The basement hummed around them, the HVAC (such as",true
3,s138-osaka-a-listening-lab-on-the-fourth-floor-of-the-en,chapter-eighteen,3499,3514,"Osaka. A listening lab on the fourth floor of the Engineering Building at",Andrew,"","A listening lab on the fourth floor of the Engineering Building at",true
3,s139-professors-read-the-newspaper-had-built-the-test-ch,chapter-eighteen,3515,3520,"professors read the newspaper, had built the test chamber himself. Six",Nadia,"","professors read the newspaper, had built the test chamber himself",true
3,s140-the-chamber-was-the-size-of-a-large-closet-the-ande,chapter-eighteen,3521,3529,"The chamber was the size of a large closet. The andesite panels,",Nadia,"","The chamber was the size of a large closet",true
3,s141-before-our-chamber-produces-109-3-hz-the-differen,chapter-eighteen,3530,3639,"before. \"Our chamber produces 109.3 Hz. The difference is the geology.",Nadia,"","\"Our chamber produces 109.3 Hz",true
3,s142-ear-the-foundation-was-silent-around-her-six-thous,chapter-eighteen,3640,3678,"ear. The Foundation was silent around her. Six thousand miles between",Blake,"","The Foundation was silent around her",true
3,s143-she-was-at-the-kitchen-table-the-blue-mug-the-foun,chapter-nineteen,3679,3757,"She was at the kitchen table. The blue mug, the Foundation mug, the",Blake,"","She was at the kitchen table",true
3,s144-to-myself-to-anyone-in-this-apartment-you-hear-the,chapter-nineteen,3758,3767,"to myself, to anyone in this apartment, you hear the micro-tremor. When I",Blake,"","to myself, to anyone in this apartment, you hear the micro-tremor",true
3,s145-you-could-hear-the-limestone-under-this-apartment-i,chapter-nineteen,3768,3818,"you could hear the limestone under this apartment. I loved the gift before I",Blake,"","you could hear the limestone under this apartment",true
3,s146-the-kitchen-got-dark-around-them-the-october-light,chapter-nineteen,3819,3890,"The kitchen got dark around them, the October light retreating",Blake,"October","The kitchen got dark around them, the October light retreating",true
3,s147-chapter-twenty,chapter-twenty,3891,3916,"CHAPTER TWENTY",Blake,"","",true
3,s148-she-moved-through-the-apartment-in-the-dark,chapter-twenty,3917,3946,"She moved through the apartment in the dark.",Blake,"","She moved through the apartment in the dark.",true
3,s149-she-did-not-yet-put-the-convent-ring-on-not-in-this,chapter-twenty,3947,3950,"She did not yet put the convent ring on. Not in this apartment. She",Blake,"","Not in this apartment",true
3,s150-girl-who-was-leaving-this-apartment-at-she-stopped,chapter-twenty,3951,3952,"girl who was leaving this apartment at, she stopped counting. The counting",Blake,"","girl who was leaving this apartment at, she stopped counting",true
3,s151-the-kitchen,chapter-twenty,3953,3958,"The kitchen.",Blake,"","The kitchen.",true
3,s152-she-took-the-foundation-mug-from-the-cabinet-left-t,chapter-twenty,3959,3976,"She took the Foundation mug from the cabinet. Left the blue one,",Blake,"","She took the Foundation mug from the cabinet",true
3,s153-as-it-is-without-the-kindness-of-full-illumination,chapter-twenty,3977,3980,"as it is without the kindness of full illumination. The kitchen in that light",Nadia,"","The kitchen in that light",true
3,s154-she-wrote-a-note-on-the-back-of-a-foundation-envelo,chapter-twenty,3981,3990,"She wrote a note. On the back of a Foundation envelope, the same",Nadia,"","On the back of a Foundation envelope, the same",true
3,s155-picked-it-up-put-it-in-her-purse-left-no-note-the,chapter-twenty,3991,3998,"Picked it up. Put it in her purse. Left no note. The absence was the",Nadia,"","",true
3,s156-october-morning-kansas-city-traffic-sparse-at-5-40,chapter-twenty,3999,4001,"October morning. Kansas City traffic sparse at 5:40 AM, the",Nadia,"October","",true
3,s157-the-long-way-east-to-troost-past-the-gas-station,chapter-twenty,4002,4005,"the long way. East to Troost. Past the gas station. Past the church",Nadia,"","East to Troost",true
3,s158-the-foundation-parking-lot-was-empty-her-spot-the,chapter-twenty,4006,4032,"The Foundation parking lot was empty. Her spot, the one nearest",Nadia,"","The Foundation parking lot was empty",true
3,s159-she-walked-into-the-foundation-turned-on-the-lights,chapter-twenty,4033,4033,"She walked into the Foundation. Turned on the lights. The",Blake,"","She walked into the Foundation",true
3,s160-fluorescent-hum-120-hz-the-institutional-heartbeat,chapter-twenty,4034,4034,"fluorescent hum, 120 Hz, the institutional heartbeat. The server room",Blake,"","The server room",true
3,s161-leds-reflecting-green-off-the-hallway-wall-the-buil,chapter-twenty,4035,4073,"LEDs reflecting green off the hallway wall. The building receiving her",Blake,"","LEDs reflecting green off the hallway wall",true
3,s162-institutional-dark-the-foundation-opening-for-anoth,chapter-twenty,4074,4085,"institutional dark. The Foundation opening for another day, and Nadia",Blake,"","The Foundation opening for another day, and Nadia",true
3,s163-chapter-twenty-one,chapter-twenty-one,4086,4088,"CHAPTER TWENTY-ONE",Blake,"","",true
3,s164-morning-the-quality-hill-kitchen-the-coffee-machin,chapter-twenty-one,4089,4095,"Morning. The Quality Hill kitchen. The coffee machine.",Blake,"Morning","The Quality Hill kitchen",true
3,s165-the-cup-was-on-the-counter-his-cup-not-the-foundat,chapter-twenty-one,4096,4096,"The cup was on the counter. His cup. Not the Foundation mug, she",Blake,"","Not the Foundation mug, she",true
3,s166-had-taken-the-foundation-mug-the-blue-one-the-chip,chapter-twenty-one,4097,4119,"had taken the Foundation mug. The blue one. The chipped one. The",Blake,"","had taken the Foundation mug",true
3,s167-nadia-s-contribution-to-the-sound-of-the-apartment,chapter-twenty-one,4120,4138,"Nadia's contribution to the sound of the apartment. That was the number.",Blake,"","Nadia's contribution to the sound of the apartment",true
3,s168-he-put-the-envelope-in-the-drawer-the-kitchen-drawe,chapter-twenty-one,4139,4176,"He put the envelope in the drawer. The kitchen drawer. Next to the",Blake,"","The kitchen drawer",true
3,s169-he-stood-in-the-kitchen-he-trembled-the-apartment,chapter-twenty-one,4177,4192,"He stood in the kitchen. He trembled. The apartment hummed at 53.6",Blake,"","He stood in the kitchen",true
3,s170-the-machine-clicked-off-the-kitchen-was-quiet,chapter-twenty-one,4193,4208,"The machine clicked off. The kitchen was quiet.",Blake,"","The kitchen was quiet.",true
3,s171-tell-nadia-or-marcus-or-the-twelve-or-the-foundation,chapter-twenty-two,4209,4211,"tell Nadia or Marcus or the twelve or the Foundation board. He simply,",Blake,"","tell Nadia or Marcus or the twelve or the Foundation board",true
3,s172-he-sat-on-the-quality-hill-balcony,chapter-twenty-two,4212,4324,"He sat on the Quality Hill balcony.",Blake,"","He sat on the Quality Hill balcony.",true
3,s173-to-the-chamber-that-no-map-recorded-the-carvings-t,chapter-twenty-two,4325,4334,"to. The chamber that no map recorded. The carvings that no living",Blake,"","The chamber that no map recorded",true
3,s174-there-after-him-the-chamber-s-silence-was-not-an-in,chapter-twenty-two,4335,4358,"there after him. The chamber's silence was not an invitation; it was a",Blake,"","The chamber's silence was not an invitation; it was a",true
3,s175-that-had-happened-in-the-eighth-chamber-this-was-su,chapter-twenty-two,4359,4374,"that had happened in the eighth chamber. This was subtler. A softening.",Blake,"","that had happened in the eighth chamber",true
3,s176-107-3-hz-below-the-strahov-specification-below-the,chapter-twenty-two,4375,4386,"107.3 Hz. Below the Strahov specification. Below the preparation",Blake,"","Below the Strahov specification",true
3,s177-day-twenty-two-marcus-came-for-dinner-the-kitchen,chapter-twenty-two,4387,4391,"Day twenty-two. Marcus came for dinner. The kitchen table, the same",Blake,"","The kitchen table, the same",true
3,s178-nadia-made-pasta-not-institution-food-not-foundati,chapter-twenty-two,4392,4476,"Nadia made pasta. Not institution food, not Foundation food, not",Blake,"","Not institution food, not Foundation food, not",true
